asset,model,confidence_level,method,period,n_obs,expected_breaches,actual_breaches,breach_rate,kupiec_lr,kupiec_p_value,christoffersen_lr,christoffersen_p_value,es_tail_loss_ratio,avg_breach_size,max_cluster_length,avg_days_between_breaches
MSFT,ewma_tuned,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,0.22263489469104059,0.637039553276101,1.0214941919056395,0.013045346408165404,1,123.4
MSFT,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,59,0.05368516833484986,0.30715484886144395,0.5794313541935328,0.548009691118466,0.45913207550692425,0.9799449525615161,0.010074492590697466,2,27.17241379310345
MSFT,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,0.18382611764481283,0.6681055469475126,1.061433012206617,0.014868738384646408,1,137.11111111111111
MSFT,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,61,0.055505004549590536,0.6780484669573639,0.41025953852249464,0.7367635422941703,0.3906996074350174,0.9742791983441187,0.009809867832960603,2,26.266666666666666
MSFT,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,0.18382611764481283,0.6681055469475126,1.0668345200238616,0.015054862189635736,1,137.11111111111111
NVDA,ewma_094,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,0.29979414166831475,0.584011504227749,0.8846466188455966,0.013546179364637676,2,32.375
NVDA,ewma_094,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,2,0.0018198362147406734,11.238724393469703,0.0008010819367978428,0.007299274120189381,0.931914941293742,1.2976064904522864,0.05631648700566676,1,283.0
NVDA,ewma_tuned,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,0.29979414166831475,0.584011504227749,0.8956128920944219,0.013890883723363119,2,32.375
NVDA,ewma_tuned,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,2,0.0018198362147406734,11.238724393469703,0.0008010819367978428,0.007299274120189381,0.931914941293742,1.2981348423660737,0.05634845644208305,1,283.0
NVDA,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,48,0.04367606915377616,0.9647859151633043,0.32598400826358576,0.005115315259786257,0.9429827678292971,0.9087392892036749,0.014268812596119103,2,32.744680851063826
NVDA,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,3,0.00272975432211101,8.248292037102864,0.004079036322261476,0.016438376723129977,0.8979810193360448,1.1590446959258518,0.041117414787000435,1,157.0
NVDA,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,48,0.04367606915377616,0.9647859151633043,0.32598400826358576,0.005115315259786257,0.9429827678292971,0.9105152180430846,0.014360548481196965,2,32.744680851063826
NVDA,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,3,0.00272975432211101,8.248292037102864,0.004079036322261476,0.016438376723129977,0.8979810193360448,1.1613948225203616,0.04127333244489229,1,157.0
QQQ,ewma_094,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,69,0.06278434940855324,3.5101573648505564,0.060993661894139906,0.11097415143706257,0.7390377923388965,0.8997717359185493,0.006240788421677536,2,22.676470588235293
QQQ,ewma_094,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,7,0.006369426751592357,1.679555785288244,0.19498348865188797,4.58431814176771,0.03226580652645428,0.9859311726699214,0.010222246366795085,2,187.16666666666666
QQQ,ewma_tuned,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,62,0.056414922656960874,0.9158403149458536,0.338569545338982,0.64576267503287,0.4216317201114691,0.9230324771416285,0.006787879953788853,2,25.278688524590162
QQQ,ewma_tuned,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,0.9351020268741502,0.006880557933781959,2,122.5
QQQ,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,60,0.0545950864422202,0.4749717554956874,0.4907087762921991,0.027203007130822243,0.8689964490644402,0.9232621784528494,0.0068967662495502124,2,26.11864406779661
QQQ,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,0.9152068320563418,0.006342802823034513,2,122.5
QQQ,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,60,0.0545950864422202,0.4749717554956874,0.4907087762921991,0.027203007130822243,0.8689964490644402,0.925943813076913,0.006958373861699929,2,26.11864406779661
QQQ,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,0.9145815076874951,0.0063222484547420165,2,122.5
SPY,ewma_094,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,64,0.05823475887170155,1.4934780859202874,0.2216775983781144,1.3421097175589125,0.24666225771064743,0.9435157613668855,0.00556743432905367,3,24.476190476190474
SPY,ewma_094,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,3.5611648542124357,0.05914621954173882,1.0700661469763457,0.009787328509516361,2,153.125
SPY,ewma_tuned,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,57,0.051865332120109194,0.0795727437317737,0.7778772521231532,1.324203824563483,0.2498389869432971,0.945422137910492,0.005836163089618519,2,27.535714285714285
SPY,ewma_tuned,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,1.0614779534270202,0.009245413774501327,2,138.11111111111111
SPY,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.2937205576989186,0.5878461151156111,0.9576106373030213,0.005831440665315455,2,27.05263157894737
SPY,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,1.0180230508832169,0.008269854798554795,2,138.11111111111111
SPY,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.2937205576989186,0.5878461151156111,0.9587215939055844,0.005849534020456883,2,27.05263157894737
SPY,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,1.0165824327587745,0.008236084725424147,2,138.11111111111111
TLT,ewma_094,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,61,0.055505004549590536,0.6780484669573639,0.41025953852249464,0.8222974763225466,0.3645092930065944,0.9103545810854407,0.004577554165815851,2,26.55
TLT,ewma_094,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.10270599438531747,0.7486061873207794,0.8463725132347945,0.002737733198041202,1,219.57142857142858
TLT,ewma_tuned,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,63,0.05732484076433121,1.1878202668365816,0.275769675605269,0.5922333828544311,0.4415567806343267,0.9090287912301211,0.004472298807710204,2,25.693548387096776
TLT,ewma_tuned,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.10270599438531747,0.7486061873207794,0.8485761422256051,0.002797024216338137,1,219.57142857142858
TLT,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,64,0.05823475887170155,1.4934780859202874,0.2216775983781144,0.03215037218586758,0.8576980258319828,0.9139833279539361,0.004453910399290923,2,25.285714285714285
TLT,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.13217206597870756,0.7161905119251628,0.8437091483138606,0.0025413435436940756,1,199.125
TLT,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,64,0.05823475887170155,1.4934780859202874,0.2216775983781144,0.03215037218586758,0.8576980258319828,0.9164959286378765,0.004493184999624457,2,25.285714285714285
TLT,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.13217206597870756,0.7161905119251628,0.8444442931108019,0.002560353043638243,1,199.125
USO,ewma_094,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,40,0.036396724294813464,4.709519930885392,0.02999602694140502,1.3745111479287857,0.24103831570844525,0.9309593154126707,0.012975708128209345,2,38.794871794871796
USO,ewma_094,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,6.022809033966865,0.014122151678973793,1.002698184764692,0.019003079536072193,2,280.5
USO,ewma_tuned,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,43,0.039126478616924476,2.9470319728651475,0.08603543334856179,2.558996486840158,0.10966817675006002,0.9136107600483797,0.011660585286139762,2,36.023809523809526
USO,ewma_tuned,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,6.022809033966865,0.014122151678973793,0.9404672900197384,0.015154839409518917,2,280.5
USO,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,44,0.040036396724294813,2.457848106582105,0.11693888888882553,0.7899448831897189,0.3741167921301414,0.94373626105043,0.012770067051136647,2,35.18604651162791
USO,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.11743224695520382,0.7318362852648446,0.9351770367121724,0.012605231384927383,1,171.71428571428572
USO,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,44,0.040036396724294813,2.457848106582105,0.11693888888882553,0.7899448831897189,0.3741167921301414,0.9449218891297065,0.012815384344197643,2,35.18604651162791
USO,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.1487620240286276,0.6997212306440683,0.9165794970799871,0.011085954701928762,1,163.875
AAPL,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,2.744371332481478,0.09759745533437858,0.9931824335651556,0.01095707951371488,2,29.163265306122447
AAPL,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,14,0.012738853503184714,0.7663386246272239,0.38135211678353564,1.9035519429637304,0.16768128189794618,0.9649525497200907,0.010851841884235047,2,96.0
AAPL,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,39,0.03548680618744313,5.399198722730205,0.02014599861770039,6.337013496568204,0.011824380691442204,0.9788776346826007,0.010533445844493458,2,41.23684210526316
AAPL,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,4.034843935403174,0.044569797501799346,0.9456291678466756,0.011064135568258048,2,178.28571428571428
AAPL,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,43,0.039126478616924476,2.9470319728651475,0.08603543334856179,2.558996486840158,0.10966817675006002,1.0181183167937649,0.012140785145071057,2,33.404761904761905
AAPL,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,0.990650534882518,0.012166058544211185,2,124.8
AAPL,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,46,0.04185623293903549,1.6205343991379095,0.20301728934846797,3.8364610372834136,0.050149266154940086,1.0278095794257256,0.011736943070191106,2,31.11111111111111
AAPL,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,15,0.01364877161055505,1.326730539054921,0.24938769214513268,1.6677462201465119,0.1965606818082224,0.9582906655153455,0.00901467300679423,2,89.14285714285714
AAPL,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,47,0.042766151046405826,1.2704313853337794,0.25968576791067177,3.542475845905301,0.059816112917862596,1.0143970634857349,0.01133452095573519,2,31.91304347826087
AAPL,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,15,0.01364877161055505,1.326730539054921,0.24938769214513268,1.6677462201465119,0.1965606818082224,0.9525571475646305,0.008812207927667572,2,89.14285714285714
GLD,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,51,0.04640582347588717,0.30592448808425843,0.5801919172545631,4.62457877693447,0.03151699907651362,1.0020583613959926,0.0075345820651395124,2,30.86
GLD,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.1487620240286276,0.6997212306440683,1.1350422443473127,0.0143746311478439,1,177.875
GLD,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,48,0.04367606915377616,0.9647859151633043,0.32598400826358576,5.69049236489559,0.01705706816840502,1.021468664430237,0.007866590773714962,2,32.829787234042556
GLD,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.1487620240286276,0.6997212306440683,1.1191193604934295,0.013967111260081096,1,177.875
GLD,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,46,0.04185623293903549,1.6205343991379095,0.20301728934846797,9.411963538405473,0.002155742527948923,1.0043187551479673,0.00813566569604294,3,34.86666666666667
GLD,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.11743224695520382,0.7318362852648446,1.1363729477268354,0.01516426029248565,1,203.28571428571428
GLD,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,2.869612994771103,0.09026657335235133,1.0010363504678688,0.006897497015398608,2,31.489795918367346
GLD,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,7,0.006369426751592357,1.679555785288244,0.19498348865188797,0.08982646414843032,0.7643978865128542,1.1416345896165048,0.015476114447401799,1,221.16666666666666
GLD,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,2.869612994771103,0.09026657335235133,1.0007098865064956,0.006892333183865187,2,31.489795918367346
GLD,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,7,0.006369426751592357,1.679555785288244,0.19498348865188797,0.08982646414843032,0.7643978865128542,1.1411057383555407,0.015462067147140842,1,221.16666666666666
IWM,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,1.1906116569925302,0.27520621254741096,0.9401996290316973,0.007631737275071962,3,32.46938775510204
IWM,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,6,0.00545950864422202,2.740135413101356,0.09785647419034993,5.233898913700898,0.022150825286584963,1.0149532492730944,0.010767253512929266,2,121.0
IWM,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,53,0.048225659690627844,0.0736724680681391,0.7860628482370656,3.8382554739795864,0.05009561855447142,0.9265570820365707,0.006863738889184199,3,30.596153846153847
IWM,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,4.034843935403174,0.044569797501799346,0.9288008014764552,0.007503938410265125,2,196.28571428571428
IWM,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,45,0.04094631483166515,2.0160184345413654,0.1556468008916717,2.1058907172320573,0.14673287863132234,0.9228896282732971,0.007729694723020942,3,36.15909090909091
IWM,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,6,0.00545950864422202,2.740135413101356,0.09785647419034993,5.233898913700898,0.022150825286584963,0.950840099290238,0.008650425061103003,2,121.0
IWM,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,0.29979414166831475,0.584011504227749,0.9183016072096837,0.007066061476025704,2,33.145833333333336
IWM,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,0.04574581370487607,0.8306385235480794,1.0332535991491172,0.011191831766703398,1,151.25
IWM,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,0.29979414166831475,0.584011504227749,0.9179114996828939,0.007056591004744883,2,33.145833333333336
IWM,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,0.04574581370487607,0.8306385235480794,1.034609666008659,0.011231781924455921,1,151.25
JPM,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,51,0.04640582347588717,0.30592448808425843,0.5801919172545631,1.0421438377227332,0.3073233956610866,1.070828862210714,0.01293672059765089,2,31.48
JPM,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,18,0.01637852593266606,3.7871580519118027,0.05164726955029986,4.586929081307517,0.03221668722159898,0.9798474693199363,0.010965392494453989,2,85.88235294117646
JPM,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,48,0.04367606915377616,0.9647859151633043,0.32598400826358576,3.262747692482378,0.07087028175037013,1.0843822743131468,0.01280880104861968,2,33.48936170212766
JPM,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,16,0.014558689717925387,2.0223997469619235,0.15499402479012347,5.477760405921316,0.019259919944914716,0.9919531453679259,0.011471623900043384,2,97.33333333333333
JPM,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,1.3502047570024729,0.2452423241058116,1.0392637686626305,0.01234243697885845,2,32.791666666666664
JPM,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,15,0.01364877161055505,1.326730539054921,0.24938769214513268,5.980384056121949,0.014465851807550667,0.9787271067049952,0.011129274086005132,2,101.78571428571429
JPM,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.0014879266267939784,0.969230309330434,1.0675825512006714,0.01189525660503738,2,27.614035087719298
JPM,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,18,0.01637852593266606,3.7871580519118027,0.05164726955029986,1.0885283359429536,0.2967975121817008,1.0038024145273936,0.011224877828448995,2,90.17647058823529
JPM,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.0014879266267939784,0.969230309330434,1.066979788915243,0.011882606273477795,2,27.614035087719298
JPM,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,18,0.01637852593266606,3.7871580519118027,0.05164726955029986,1.0885283359429536,0.2967975121817008,1.006054379433423,0.011301430434610994,2,90.17647058823529
MSFT,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,65,0.059144676979071886,1.8323195441446387,0.17585381802299727,0.226456134301543,0.6341640935401046,0.994027785150889,0.010218649468068091,2,24.625
MSFT,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,12,0.01091901728844404,0.09103902648794815,0.7628603810892526,0.26519876693117794,0.6065708180634359,0.9828918936206378,0.012024464299410108,1,135.0
MSFT,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,59,0.05368516833484986,0.30715484886144395,0.5794313541935328,0.010384960441797375,0.9188307904848937,1.0229539799110914,0.010871609911501594,2,27.17241379310345
MSFT,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,15,0.01364877161055505,1.326730539054921,0.24938769214513268,0.41552575126726765,0.5191780929564552,1.0116501441683232,0.012182245405307488,1,112.07142857142857
MSFT,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,62,0.056414922656960874,0.9158403149458536,0.338569545338982,0.08416699503135305,0.7717278891712619,0.9728494210397651,0.010014265752637,2,25.83606557377049
MSFT,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,0.18382611764481283,0.6681055469475126,0.9964182100418635,0.013287888307663132,1,164.11111111111111
MSFT,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,59,0.05368516833484986,0.30715484886144395,0.5794313541935328,0.548009691118466,0.45913207550692425,0.9861084603887861,0.010134064645058775,2,27.17241379310345
MSFT,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,0.18382611764481283,0.6681055469475126,1.060296933427252,0.014829350295174468,1,137.11111111111111
MSFT,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,62,0.056414922656960874,0.9158403149458536,0.338569545338982,0.8409907435757304,0.35911357134127186,0.9681404537179552,0.009641703517632478,2,25.83606557377049
MSFT,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,0.18382611764481283,0.6681055469475126,1.0697958150100537,0.01515610408821646,1,137.11111111111111
NVDA,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,60,0.0545950864422202,0.4749717554956874,0.4907087762921991,2.0821076290569067,0.14903427100470457,0.9583036416480194,0.017308250973851944,2,26.966101694915253
